-1.000000e+00
1.000000e+00
1.000000e+00
2.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
2.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
3.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
3.000000e+00
3.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
2.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-4.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-3.000000e+00
-1.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
0.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-1.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
-2.000000e+00
